822	−	822:   	T    	11, 714, 1247, 1875, 2430	−	3119
823	−	828:   	T    	11, 714, 1247, 1875, 2430	2876	3119
829	−	829:   	T    	11, 714, 1247, 1875, 2430	−	3119
830	−	830:   	T    	11, 714, 1247, 1875, 2430	2876	3119
831	−	831:   	T    	11, 714, 1247, 1875, 2430	−	3119
832	−	833:   	T    	11, 714, 1247, 1875, 2430	2876	3119
834	−	837:   	T    	11, 714, 1247, 1875, 2430	−	3119
838	−	838:   	T    	11, 714, 1247, 1875, 2430	2876	3119
839	−	839:   	T    	11, 714, 1247, 1875, 2430	−	3119
840	−	841:   	T    	11, 714, 1247, 1875, 2430	2876	3119
842	−	843:   	T    	11, 714, 1247, 1875, 2430	−	3119
844	−	844:   	T    	11, 714, 1247, 1875, 2430	2876	3119
845	−	846:   	T    	11, 714, 1247, 1875, 2430	−	3119
847	−	847:   	T    	11, 714, 1247, 1875, 2430	2876	3119
848	−	848:   	T    	11, 714, 1247, 1875, 2430	−	3119
849	−	851:   	T    	11, 714, 1247, 1875, 2430	2876	3119
852	−	853:   	T    	11, 714, 1247, 1875, 2430	−	3119
854	−	856:   	T    	11, 714, 1247, 1875, 2430	2876	3119
857	−	857:   	T    	11, 714, 1247, 1875, 2430	−	3119
858	−	858:   	T    	11, 714, 1247, 1875, 2430	2876	3119
859	−	859:   	T    	11, 714, 1247, 1875, 2430	−	3119
860	−	863:   	T    	11, 714, 1247, 1875, 2430	2876	3119
864	−	864:   	T    	11, 714, 1247, 1875, 2430	−	3119
865	−	866:   	T    	11, 714, 1247, 1875, 2430	2876	3119
867	−	867:   	T    	11, 714, 1247, 1875, 2430	−	3119
868	−	868:   	T    	11, 714, 1247, 1875, 2430	2876	3119
869	−	873:   	T    	11, 714, 1247, 1875, 2430	−	3119
874	−	879:   	T    	11, 714, 1247, 1875, 2430	2876	3119
880	−	880:   	T    	11, 714, 1247, 1875, 2430	−	3119
881	−	881:   	T    	11, 714, 1247, 1875, 2430	2876	3119
882	−	883:   	T    	11, 714, 1247, 1875, 2430	−	3119
884	−	884:   	T    	11, 714, 1247, 1875, 2430	2876	3119
885	−	888:   	T    	11, 714, 1247, 1875, 2430	−	3119
889	−	889:   	T    	11, 714, 1247, 1875, 2430	2876	3119
890	−	890:   	T    	11, 714, 1247, 1875, 2430	−	3119
891	−	891:   	T    	11, 714, 1247, 1875, 2430	2876	3119
892	−	892:   	T    	11, 714, 1247, 1875, 2430	−	3119
893	−	893:   	T    	11, 714, 1247, 1875, 2430	2876	3119
894	−	894:   	T    	11, 714, 1247, 1875, 2430	−	3119
895	−	895:   	T    	11, 714, 1247, 1875, 2430	2876	3119
896	−	897:   	T    	11, 714, 1247, 1875, 2430	−	3119
898	−	900:   	T    	11, 714, 1247, 1875, 2430	2876	3119
901	−	901:   	T    	11, 714, 1247, 1875, 2430	−	3119
902	−	902:   	T    	11, 714, 1247, 1875, 2430	2876	3119
903	−	904:   	T    	11, 714, 1247, 1875, 2430	−	3119
905	−	905:   	T    	11, 714, 1247, 1875, 2430	2876	3119
906	−	910:   	T    	11, 714, 1247, 1875, 2430	−	3119
911	−	911:   	T    	11, 714, 1247, 1875, 2430	2876	3119
912	−	912:   	T    	11, 714, 1247, 1875, 2430	−	3119
913	−	913:   	T    	11, 714, 1247, 1875, 2430	2876	3119
914	−	914:   	T    	11, 714, 1247, 1875, 2430	−	3119
915	−	916:   	T    	11, 714, 1247, 1875, 2430	2876	3119
917	−	920:   	T    	11, 714, 1247, 1875, 2430	−	3119
921	−	921:   	T    	11, 714, 1247, 1875, 2430	2876	3119
922	−	924:   	T    	11, 714, 1247, 1875, 2430	−	3119
925	−	926:   	T    	11, 714, 1247, 1875, 2430	2876	3119
927	−	927:   	T    	11, 714, 1247, 1875, 2430	−	3119
928	−	928:   	T    	11, 714, 1247, 1875, 2430	2876	3119
929	−	932:   	T    	11, 714, 1247, 1875, 2430	−	3119
933	−	938:   	T    	11, 714, 1247, 1875, 2430	2876	3119
939	−	942:   	T    	11, 714, 1247, 1875, 2430	−	3119
943	−	945:   	T    	11, 714, 1247, 1875, 2430	2876	3119
946	−	946:   	T    	11, 714, 1247, 1875, 2430	−	3119
947	−	947:   	T    	11, 714, 1247, 1875, 2430	2876	3119
948	−	948:   	T    	11, 714, 1247, 1875, 2430	−	3119
949	−	949:   	T    	11, 714, 1247, 1875, 2430	2876	3119
950	−	952:   	T    	11, 714, 1247, 1875, 2430	−	3119
953	−	955:   	T    	11, 714, 1247, 1875, 2430	2876	3119
956	−	956:   	T    	11, 714, 1247, 1875, 2430	−	3119
957	−	957:   	T    	11, 714, 1247, 1875, 2430	2876	3119
958	−	959:   	T    	11, 714, 1247, 1875, 2430	−	3119
960	−	963:   	T    	11, 714, 1247, 1875, 2430	2876	3119
964	−	964:   	T    	11, 714, 1247, 1875, 2430	−	3119
965	−	969:   	T    	11, 714, 1247, 1875, 2430	2876	3119
970	−	972:   	T    	11, 714, 1247, 1875, 2430	−	3119
973	−	973:   	T    	11, 714, 1247, 1875, 2430	2876	3119
974	−	974:   	T    	11, 714, 1247, 1875, 2430	−	3119
975	−	977:   	T    	11, 714, 1247, 1875, 2430	2876	3119
978	−	978:   	T    	11, 714, 1247, 1875, 2430	−	3119
979	−	981:   	T    	11, 714, 1247, 1875, 2430	2876	3119
982	−	982:   	T    	11, 714, 1247, 1875, 2430	−	3119
983	−	984:   	T    	11, 714, 1247, 1875, 2430	2876	3119
985	−	986:   	T    	11, 714, 1247, 1875, 2430	−	3119
987	−	988:   	T    	11, 714, 1247, 1875, 2430	2876	3119
989	−	989:   	T    	11, 714, 1247, 1875, 2430	−	3119
990	−	992:   	T    	11, 714, 1247, 1875, 2430	2876	3119
993	−	993:   	T    	11, 714, 1247, 1875, 2430	−	3119
994	−	995:   	T    	11, 714, 1247, 1875, 2430	2876	3119
996	−	997:   	T    	11, 714, 1247, 1875, 2430	−	3119
998	−	1003:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1004	−	1005:   	T    	11, 714, 1247, 1875, 2430	−	3119
1006	−	1006:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1007	−	1008:   	T    	11, 714, 1247, 1875, 2430	−	3119
1009	−	1011:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1012	−	1014:   	T    	11, 714, 1247, 1875, 2430	−	3119
1015	−	1018:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1019	−	1019:   	T    	11, 714, 1247, 1875, 2430	−	3119
1020	−	1024:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1025	−	1026:   	T    	11, 714, 1247, 1875, 2430	−	3119
1027	−	1028:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1029	−	1029:   	T    	11, 714, 1247, 1875, 2430	−	3119
1030	−	1032:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1033	−	1034:   	T    	11, 714, 1247, 1875, 2430	−	3119
1035	−	1039:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1040	−	1040:   	T    	11, 714, 1247, 1875, 2430	−	3119
1041	−	1041:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1042	−	1042:   	T    	11, 714, 1247, 1875, 2430	−	3119
1043	−	1043:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1044	−	1045:   	T    	11, 714, 1247, 1875, 2430	−	3119
1046	−	1046:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1047	−	1047:   	T    	11, 714, 1247, 1875, 2430	−	3119
1048	−	1051:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1052	−	1052:   	T    	11, 714, 1247, 1875, 2430	−	3119
1053	−	1054:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1055	−	1057:   	T    	11, 714, 1247, 1875, 2430	−	3119
1058	−	1058:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1059	−	1059:   	T    	11, 714, 1247, 1875, 2430	−	3119
1060	−	1063:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1064	−	1064:   	T    	11, 714, 1247, 1875, 2430	−	3119
1065	−	1067:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1068	−	1068:   	T    	11, 714, 1247, 1875, 2430	−	3119
1069	−	1070:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1071	−	1071:   	T    	11, 714, 1247, 1875, 2430	−	3119
1072	−	1075:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1076	−	1076:   	T    	11, 714, 1247, 1875, 2430	−	3119
1077	−	1079:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1080	−	1082:   	T    	11, 714, 1247, 1875, 2430	−	3119
1083	−	1088:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1089	−	1089:   	T    	11, 714, 1247, 1875, 2430	−	3119
1090	−	1092:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1093	−	1094:   	T    	11, 714, 1247, 1875, 2430	−	3119
1095	−	1096:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1097	−	1097:   	T    	11, 714, 1247, 1875, 2430	−	3119
1098	−	1102:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1103	−	1103:   	T    	11, 714, 1247, 1875, 2430	−	3119
1104	−	1104:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1105	−	1105:   	T    	11, 714, 1247, 1875, 2430	−	3119
1106	−	1107:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1108	−	1108:   	T    	11, 714, 1247, 1875, 2430	−	3119
1109	−	1109:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1110	−	1111:   	T    	11, 714, 1247, 1875, 2430	−	3119
1112	−	1113:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1114	−	1115:   	T    	11, 714, 1247, 1875, 2430	−	3119
1116	−	1118:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1119	−	1119:   	T    	11, 714, 1247, 1875, 2430	−	3119
1120	−	1121:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1122	−	1122:   	T    	11, 714, 1247, 1875, 2430	−	3119
1123	−	1130:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1131	−	1131:   	T    	11, 714, 1247, 1875, 2430	−	3119
1132	−	1134:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1135	−	1135:   	T    	11, 714, 1247, 1875, 2430	−	3119
1136	−	1137:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1138	−	1138:   	T    	11, 714, 1247, 1875, 2430	−	3119
1139	−	1139:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1140	−	1141:   	T    	11, 714, 1247, 1875, 2430	−	3119
1142	−	1143:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1144	−	1144:   	T    	11, 714, 1247, 1875, 2430	−	3119
1145	−	1149:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1150	−	1150:   	T    	11, 714, 1247, 1875, 2430	−	3119
1151	−	1153:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1154	−	1154:   	T    	11, 714, 1247, 1875, 2430	−	3119
1155	−	1155:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1156	−	1157:   	T    	11, 714, 1247, 1875, 2430	−	3119
1158	−	1158:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1159	−	1164:   	T    	11, 714, 1247, 1875, 2430	−	3119
1165	−	1165:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1166	−	1167:   	T    	11, 714, 1247, 1875, 2430	−	3119
