LHC beam energy and intensities during run 267167:
(Begin/end of run: Sun Jun 07 2015 20:08:07 − Mon Jun 08, 03:45:29)

LB	   Start time
(CEST)	   Duration
(sec)	   Beam energy
(GeV)	   Intensity Beam-1
(1e11 protons)	   Intensity Beam-2
(1e11 protons)
1	20:08:07	60.04	450	0	0
2	20:09:07	35.73	450	0	0
3	20:09:42	21.90	450	0	0
4	20:10:04	60.20	450	0	0
5	20:11:05	60.05	450	0	0
6	20:12:05	60.11	450	0	0.9213
7	20:13:05	60.13	450	0.9902	1.241
8	20:14:05	60.04	450	1.011	2.28
9	20:15:05	60.06	450	1.006	2.28
10	20:16:05	60.28	450	1.005	2.279
11	20:17:05	60.11	450	1.004	2.279
12	20:18:05	60.08	450	1.003	2.278
13	20:19:05	60.04	450	1.002	2.277
14	20:20:05	60.06	450	1.001	2.277
15	20:21:06	60.07	450	0.9989	2.275
16	20:22:06	55.96	484	0.99	2.274
17	20:23:02	60.22	581	0.9819	2.276
18	20:24:02	60.11	752	0.9764	2.278
19	20:25:02	60.29	983	0.9732	2.279
20	20:26:02	60.08	1285	0.971	2.279
21	20:27:02	40.88	1633	0.9702	2.279
22	20:27:43	60.18	1870	0.9697	2.279
23	20:28:43	60.04	2218	0.969	2.279
24	20:29:43	60.03	2565	0.9689	2.279
25	20:30:43	60.08	2912	0.969	2.279
26	20:31:43	60.06	3260	0.9687	2.279
27	20:32:44	60.07	3613	0.9686	2.279
28	20:33:44	60.08	3960	0.9688	2.279
29	20:34:44	60.09	4308	0.969	2.279
30	20:35:44	60.28	4655	0.9687	2.279
31	20:36:44	60.04	5003	0.9685	2.279
32	20:37:44	60.06	5350	0.9687	2.28
33	20:38:44	60.11	5698	0.9691	2.279
34	20:39:44	60.08	6045	0.9695	2.279
35	20:40:44	48.01	6392	0.9707	2.278
36	20:41:32	60.06	6499	0.9719	2.278
37	20:42:32	60.07	6499	0.9719	2.278
38	20:43:32	60.08	6499	0.9716	2.278
39	20:44:33	60.08	6499	0.9711	2.278
40	20:45:33	60.07	6499	0.9709	2.278
41	20:46:33	60.13	6499	0.9707	2.278
42	20:47:33	60.06	6499	0.971	2.278
43	20:48:33	60.08	6499	0.9709	2.278
44	20:49:33	60.03	6499	0.9705	2.278
45	20:50:33	60.08	6499	0.97	2.278
46	20:51:33	60.07	6499	0.9699	2.278
47	20:52:33	60.08	6499	0.9702	2.278
48	20:53:33	60.13	6499	0.97	2.278
49	20:54:33	60.08	6499	0.97	2.278
50	20:55:33	60.28	6499	0.9703	2.278
51	20:56:34	60.06	6499	0.9695	2.278
52	20:57:34	60.30	6499	0.9695	2.278
53	20:58:34	60.10	6499	0.9695	2.278
54	20:59:34	60.07	6499	0.9689	2.278
55	21:00:34	10.82	6499	0.9689	2.278
56	21:00:45	60.30	6499	6.261	7.316
57	21:01:45	60.08	6499	6.263	7.333
58	21:02:45	60.07	6499	6.262	7.333
59	21:03:46	60.08	6499	6.26	7.333
60	21:04:46	60.10	6499	6.259	7.332
61	21:05:46	60.07	6499	6.259	7.333
62	21:06:46	60.09	6499	6.257	7.332
63	21:07:46	60.09	6499	6.258	7.331
64	21:08:46	60.30	6499	6.258	7.331
65	21:09:46	60.29	6499	6.254	7.331
66	21:10:47	60.08	6499	6.253	7.331
67	21:11:47	60.04	6499	6.251	7.332
68	21:12:47	60.08	6499	6.25	7.332
69	21:13:47	60.05	6499	6.253	7.332
70	21:14:47	60.06	6499	6.253	7.331
71	21:15:47	60.09	6499	6.251	7.331
72	21:16:47	60.08	6499	6.25	7.33
73	21:17:47	60.32	6499	6.25	7.331
74	21:18:47	60.07	6499	6.246	7.331
75	21:19:47	60.12	6499	6.244	7.332
76	21:20:48	60.31	6499	6.245	7.331
77	21:21:48	60.11	6499	6.245	7.332
78	21:22:48	60.05	6499	6.244	7.332
79	21:23:48	60.07	6499	6.239	7.329
80	21:24:48	60.31	6499	6.236	7.326
81	21:25:48	60.06	6499	6.234	7.321
82	21:26:48	60.09	6499	6.232	7.318
83	21:27:49	60.06	6499	6.23	7.318
84	21:28:49	60.29	6499	6.229	7.319
85	21:29:49	60.06	6499	6.225	7.317
86	21:30:49	60.08	6499	6.223	7.314
87	21:31:49	60.08	6499	6.221	7.312
88	21:32:49	60.10	6499	6.218	7.309
89	21:33:49	60.31	6499	6.211	7.306
90	21:34:50	60.31	6499	6.207	7.305
91	21:35:50	60.09	6499	6.206	7.301
92	21:36:50	60.09	6499	6.207	7.298
93	21:37:50	60.32	6499	6.203	7.294
94	21:38:50	60.08	6499	6.203	7.291
95	21:39:50	46.30	6499	6.203	7.288
96	21:40:37	54.24	6499	6.202	7.285
97	21:41:31	51.55	6499	6.2	7.282
98	21:42:23	36.56	6499	6.201	7.28
99	21:42:59	52.65	6499	6.196	7.277
100	21:43:52	60.38	6499	6.194	7.274
101	21:44:52	10.06	6499	6.192	7.272
102	21:45:02	60.42	6499	6.188	7.27
103	21:46:03	60.09	6499	6.186	7.266
104	21:47:03	60.13	6499	6.186	7.263
105	21:48:03	20.49	6499	6.186	7.261
106	21:48:23	60.44	6499	6.185	7.258
107	21:49:24	59.28	6499	6.181	7.255
108	21:50:23	60.37	6499	6.18	7.252
109	21:51:23	60.07	6499	6.179	7.249
110	21:52:23	60.12	6499	6.175	7.247
111	21:53:24	60.08	6499	6.169	7.244
112	21:54:24	60.07	6499	6.162	7.243
113	21:55:24	60.28	6499	6.164	7.239
114	21:56:24	60.30	6499	6.16	7.236
115	21:57:24	60.08	6499	6.156	7.233
116	21:58:24	60.06	6499	6.157	7.23
117	21:59:24	60.08	6499	6.151	7.228
118	22:00:25	60.28	6499	6.148	7.225
119	22:01:25	60.08	6499	6.147	7.222
120	22:02:25	60.12	6499	6.146	7.219
121	22:03:25	60.14	6499	6.142	7.216
122	22:04:25	60.07	6499	6.138	7.214
123	22:05:25	60.06	6499	6.132	7.211
124	22:06:25	60.06	6499	6.133	7.208
125	22:07:25	60.06	6499	6.132	7.206
126	22:08:25	60.11	6499	6.125	7.202
127	22:09:25	60.08	6499	6.123	7.2
128	22:10:26	60.06	6499	6.126	7.198
129	22:11:26	60.05	6499	6.124	7.195
130	22:12:26	60.11	6499	6.12	7.192
131	22:13:26	60.29	6499	6.119	7.189
132	22:14:26	10.30	6499	6.117	7.188
133	22:14:36	60.06	6499	6.115	7.187
134	22:15:36	60.04	6499	6.116	7.186
135	22:16:36	60.08	6499	6.112	7.184
136	22:17:37	60.05	6499	6.111	7.181
137	22:18:37	60.09	6499	6.106	7.178
138	22:19:37	60.12	6499	6.103	7.175
139	22:20:37	60.10	6499	6.102	7.173
140	22:21:37	60.28	6499	6.102	7.17
141	22:22:37	22.22	6499	6.1	7.168
142	22:22:59	60.24	6499	6.094	7.166
143	22:24:00	60.12	6499	6.087	7.165
144	22:25:00	60.07	6499	6.088	7.162
145	22:26:00	60.10	6499	6.088	7.159
146	22:27:00	60.08	6499	6.085	7.158
147	22:28:00	60.03	6499	6.084	7.155
148	22:29:00	11.71	6499	6.082	7.153
149	22:29:12	60.47	6499	6.072	7.152
150	22:30:12	60.08	6499	6.069	7.149
151	22:31:12	60.03	6499	6.069	7.146
152	22:32:12	60.06	6499	6.071	7.143
153	22:33:12	60.07	6499	6.066	7.141
154	22:34:13	60.11	6499	6.059	7.139
155	22:35:13	60.05	6499	6.061	7.136
156	22:36:13	60.03	6499	6.064	7.134
157	22:37:13	60.09	6499	6.064	7.131
158	22:38:13	54.52	6499	6.057	7.129
159	22:39:07	60.36	6499	6.055	7.126
160	22:40:08	60.08	6499	6.046	7.125
161	22:41:08	60.11	6499	6.042	7.123
162	22:42:08	60.07	6499	6.041	7.12
163	22:43:08	60.07	6499	6.04	7.117
164	22:44:08	60.07	6499	6.039	7.115
165	22:45:08	60.09	6499	6.036	7.112
166	22:46:08	60.13	6499	6.028	7.11
167	22:47:08	60.32	6499	6.023	7.107
168	22:48:09	45.54	6499	6.022	7.105
169	22:48:54	60.33	6499	6.022	7.102
170	22:49:54	60.08	6499	6.02	7.1
171	22:50:55	60.08	6499	6.018	7.098
172	22:51:55	60.30	6499	6.016	7.095
173	22:52:55	60.30	6499	6.011	7.092
174	22:53:55	60.06	6499	6.008	7.09
175	22:54:55	60.11	6499	6.005	7.088
176	22:55:55	60.06	6499	6.002	7.086
177	22:56:55	60.08	6499	5.996	7.083
178	22:57:56	60.06	6499	5.992	7.081
179	22:58:56	60.07	6499	5.991	7.078
180	22:59:56	60.11	6499	5.99	7.076
181	23:00:56	60.32	6499	5.986	7.074
182	23:01:56	60.28	6499	5.983	7.072
183	23:02:56	60.06	6499	5.982	7.069
184	23:03:56	60.31	6499	5.977	7.067
185	23:04:57	60.11	6499	5.977	7.063
186	23:05:57	60.08	6499	5.97	7.062
187	23:06:57	60.07	6499	5.968	7.059
188	23:07:57	60.07	6499	5.968	7.057
189	23:08:57	60.08	6499	5.968	7.054
190	23:09:57	60.09	6499	5.966	7.051
191	23:10:57	60.07	6499	5.963	7.049
192	23:11:57	60.31	6499	5.96	7.046
193	23:12:58	60.06	6499	5.959	7.044
194	23:13:58	60.30	6499	5.957	7.042
195	23:14:58	60.09	6499	5.955	7.04
196	23:15:58	60.10	6499	5.953	7.037
197	23:16:58	60.04	6499	5.951	7.035
198	23:17:58	60.31	6499	5.949	7.036
199	23:18:59	60.08	6499	5.943	7.034
200	23:19:59	60.28	6499	5.941	7.031
201	23:20:59	60.11	6499	5.94	7.029
202	23:21:59	60.07	6499	5.938	7.026
203	23:22:59	60.08	6499	5.932	7.024
204	23:23:59	60.05	6499	5.929	7.022
205	23:24:59	60.08	6499	5.929	7.02
206	23:25:59	60.31	6499	5.928	7.018
207	23:27:00	60.11	6499	5.928	7.017
208	23:28:00	60.10	6499	5.924	7.014
209	23:29:00	60.07	6499	5.923	7.012
210	23:30:00	60.10	6499	5.917	7.009
211	23:31:00	60.07	6499	5.916	7.007
212	23:32:00	25.09	6499	5.916	7.006
213	23:32:25	60.37	6499	5.914	7.004
214	23:33:26	18.32	6499	5.913	7.003
215	23:33:44	60.37	6499	5.914	7.001
216	23:34:44	60.56	6499	5.91	6.999
217	23:35:45	47.98	6499	5.907	6.997
218	23:36:33	60.35	6499	5.91	6.995
219	23:37:33	60.05	6499	5.908	6.993
220	23:38:33	60.33	6499	5.903	6.991
221	23:39:33	60.10	6499	5.899	6.989
222	23:40:34	60.08	6499	5.897	6.987
223	23:41:34	60.30	6499	5.892	6.985
224	23:42:34	60.11	6499	5.889	6.982
225	23:43:34	60.07	6499	5.886	6.98
226	23:44:34	60.07	6499	5.886	6.978
227	23:45:34	60.28	6499	5.887	6.976
228	23:46:35	54.06	6499	5.883	6.974
229	23:47:29	60.25	6499	5.88	6.972
230	23:48:29	60.08	6499	5.88	6.97
231	23:49:29	60.10	6499	5.879	6.968
232	23:50:29	60.27	6499	5.877	6.966
233	23:51:29	60.45	6499	5.872	6.964
234	23:52:30	60.49	6499	5.872	6.962
235	23:53:30	60.42	6499	5.868	6.959
236	23:54:31	60.44	6499	5.865	6.957
237	23:55:31	60.43	6499	5.864	6.955
238	23:56:31	60.43	6499	5.858	6.954
239	23:57:32	60.47	6499	5.854	6.952
240	23:58:32	60.43	6499	5.849	6.95
241	23:59:33	60.45	6499	5.848	6.947
242	00:00:33	60.57	6499	5.847	6.945
243	00:01:34	60.26	6499	5.847	6.943
244	00:02:34	60.47	6499	5.848	6.941
245	00:03:35	60.45	6499	5.846	6.939
246	00:04:35	60.45	6499	5.844	6.937
247	00:05:35	60.44	6499	5.839	6.935
248	00:06:36	60.49	6499	5.835	6.933
249	00:07:36	60.35	6499	5.833	6.932
250	00:08:37	60.46	6499	5.833	6.929
251	00:09:37	60.51	6499	5.83	6.927
252	00:10:38	60.46	6499	5.829	6.925
253	00:11:38	60.35	6499	5.828	6.924
254	00:12:39	60.49	6499	5.825	6.921
255	00:13:39	60.44	6499	5.824	6.919
256	00:14:39	60.71	6499	5.816	6.917
257	00:15:40	61.31	6499	5.811	6.915
258	00:16:41	60.17	6499	5.811	6.913
259	00:17:42	60.10	6499	5.81	6.911
260	00:18:42	60.09	6499	5.809	6.909
261	00:19:42	60.12	6499	5.806	6.907
262	00:20:42	60.07	6499	5.804	6.905
263	00:21:42	60.08	6499	5.803	6.903
264	00:22:42	60.29	6499	5.8	6.902
265	00:23:42	60.11	6499	5.796	6.899
266	00:24:43	60.31	6499	5.791	6.898
267	00:25:43	60.09	6499	5.79	6.895
268	00:26:43	60.27	6499	5.788	6.894
269	00:27:43	60.10	6499	5.783	6.891
270	00:28:43	60.11	6499	5.781	6.889
271	00:29:43	60.07	6499	5.781	6.888
272	00:30:43	60.06	6499	5.779	6.886
273	00:31:44	60.09	6499	5.777	6.884
274	00:32:44	60.11	6499	5.773	6.882
275	00:33:44	60.04	6499	5.772	6.88
276	00:34:44	60.07	6499	5.769	6.879
277	00:35:44	60.07	6499	5.766	6.876
278	00:36:44	60.08	6499	5.766	6.875
279	00:37:44	60.29	6499	5.765	6.873
280	00:38:44	60.04	6499	5.764	6.871
281	00:39:44	60.08	6499	5.762	6.869
282	00:40:44	60.08	6499	5.758	6.867
283	00:41:44	60.10	6499	5.757	6.864
284	00:42:45	60.11	6499	5.757	6.863
285	00:43:45	60.13	6499	5.754	6.861
286	00:44:45	60.24	6499	5.75	6.86
287	00:45:45	60.22	6499	5.745	6.858
288	00:46:45	60.07	6499	5.744	6.856
289	00:47:45	60.09	6499	5.745	6.854
290	00:48:45	60.33	6499	5.741	6.852
291	00:49:46	60.31	6499	5.739	6.85
292	00:50:46	60.05	6499	5.737	6.848
293	00:51:46	60.09	6499	5.735	6.846
294	00:52:46	60.07	6499	5.73	6.844
295	00:53:46	60.07	6499	5.73	6.843
296	00:54:46	60.11	6499	5.726	6.841
297	00:55:46	60.31	6499	5.723	6.839
298	00:56:47	60.08	6499	5.721	6.836
299	00:57:47	60.08	6499	5.719	6.834
300	00:58:47	60.31	6499	5.717	6.832
301	00:59:47	60.11	6499	5.716	6.831
302	01:00:47	60.07	6499	5.712	6.829
303	01:01:47	60.08	6499	5.71	6.826
304	01:02:48	60.07	6499	5.707	6.824
305	01:03:48	60.10	6499	5.705	6.823
306	01:04:48	60.07	6499	5.702	6.821
307	01:05:48	60.10	6499	5.699	6.819
308	01:06:48	60.08	6499	5.696	6.817
309	01:07:48	60.09	6499	5.695	6.814
310	01:08:48	60.09	6499	5.694	6.813
311	01:09:48	60.13	6499	5.691	6.811
312	01:10:48	60.05	6499	5.692	6.809
313	01:11:48	60.09	6499	5.69	6.807
314	01:12:48	60.10	6499	5.686	6.804
315	01:13:48	60.09	6499	5.682	6.802
316	01:14:49	60.06	6499	5.679	6.801
317	01:15:49	60.28	6499	5.676	6.799
318	01:16:49	60.07	6499	5.678	6.796
319	01:17:49	60.31	6499	5.673	6.795
320	01:18:49	60.07	6499	5.672	6.793
321	01:19:49	60.06	6499	5.672	6.791
322	01:20:49	60.07	6499	5.668	6.79
323	01:21:50	60.13	6499	5.664	6.788
324	01:22:50	60.08	6499	5.66	6.787
325	01:23:50	60.03	6499	5.662	6.784
326	01:24:50	60.10	6499	5.658	6.782
327	01:25:50	60.11	6499	5.653	6.781
328	01:26:50	60.04	6499	5.651	6.778
329	01:27:50	60.13	6499	5.65	6.776
330	01:28:50	60.30	6499	5.647	6.774
331	01:29:50	60.33	6499	5.642	6.773
332	01:30:51	60.07	6499	5.639	6.77
333	01:31:51	60.09	6499	5.636	6.769
334	01:32:51	60.10	6499	5.635	6.767
335	01:33:51	60.05	6499	5.631	6.765
336	01:34:51	60.12	6499	5.631	6.763
337	01:35:51	60.09	6499	5.63	6.761
338	01:36:51	60.06	6499	5.631	6.76
339	01:37:51	60.12	6499	5.627	6.758
340	01:38:51	60.12	6499	5.623	6.757
341	01:39:52	60.12	6499	5.619	6.755
342	01:40:52	60.09	6499	5.615	6.753
343	01:41:52	60.12	6499	5.616	6.751
344	01:42:52	60.08	6499	5.614	6.749
345	01:43:52	60.08	6499	5.615	6.748
346	01:44:52	60.08	6499	5.613	6.745
347	01:45:52	60.06	6499	5.615	6.744
348	01:46:52	60.10	6499	5.61	6.742
349	01:47:52	15.11	6499	5.611	6.74
350	01:48:07	60.28	6499	5.608	6.739
351	01:49:08	60.03	6499	5.604	6.737
352	01:50:08	60.07	6499	5.599	6.735
353	01:51:08	60.29	6499	5.599	6.733
354	01:52:08	60.05	6499	5.6	6.732
355	01:53:08	60.31	6499	5.598	6.73
356	01:54:08	60.11	6499	5.596	6.729
357	01:55:09	60.05	6499	5.595	6.727
358	01:56:09	60.29	6499	5.592	6.725
359	01:57:09	60.28	6499	5.59	6.723
360	01:58:09	60.28	6499	5.587	6.721
361	01:59:09	60.04	6499	5.585	6.719
362	02:00:09	60.08	6499	5.587	6.717
363	02:01:10	60.31	6499	5.586	6.716
364	02:02:10	60.12	6499	5.583	6.713
365	02:03:10	60.08	6499	5.576	6.712
366	02:04:10	60.06	6499	5.573	6.71
367	02:05:10	60.12	6499	5.57	6.708
368	02:06:10	60.10	6499	5.567	6.706
369	02:07:10	60.04	6499	5.566	6.704
370	02:08:10	60.04	6499	5.563	6.702
371	02:09:10	60.09	6499	5.56	6.701
372	02:10:11	60.06	6499	5.559	6.699
373	02:11:11	60.30	6499	5.556	6.697
374	02:12:11	60.12	6499	5.554	6.695
375	02:13:11	60.04	6499	5.551	6.693
376	02:14:11	60.08	6499	5.549	6.692
377	02:15:11	60.30	6499	5.547	6.69
378	02:16:11	60.12	6499	5.545	6.688
379	02:17:12	60.07	6499	5.544	6.686
380	02:18:12	60.06	6499	5.54	6.684
381	02:19:12	60.32	6499	5.538	6.682
382	02:20:12	60.07	6499	5.538	6.681
383	02:21:12	60.08	6499	5.533	6.679
384	02:22:12	60.09	6499	5.53	6.677
385	02:23:12	60.10	6499	5.53	6.675
386	02:24:12	60.30	6499	5.53	6.673
387	02:25:13	60.06	6499	5.526	6.671
388	02:26:13	60.05	6499	5.524	6.669
389	02:27:13	60.12	6499	5.521	6.668
390	02:28:13	60.11	6499	5.517	6.666
391	02:29:13	60.06	6499	5.515	6.665
392	02:30:13	60.07	6499	5.514	6.663
393	02:31:13	60.06	6499	5.514	6.661
394	02:32:13	60.13	6499	5.512	6.659
395	02:33:13	60.08	6499	5.512	6.657
396	02:34:13	60.09	6499	5.509	6.655
397	02:35:13	60.29	6499	5.507	6.654
398	02:36:14	60.28	6499	5.504	6.652
399	02:37:14	60.04	6499	5.501	6.651
400	02:38:14	60.11	6499	5.503	6.649
401	02:39:14	60.08	6499	5.501	6.646
402	02:40:14	60.11	6499	5.496	6.645
403	02:41:14	60.05	6499	5.493	6.643
404	02:42:14	60.14	6499	5.491	6.641
405	02:43:15	60.08	6499	5.489	6.639
406	02:44:15	60.05	6499	5.486	6.638
407	02:45:15	60.07	6499	5.482	6.636
408	02:46:15	60.13	6499	5.479	6.634
409	02:47:15	60.08	6499	5.477	6.632
410	02:48:15	60.28	6499	5.479	6.63
411	02:49:15	60.05	6499	5.478	6.629
412	02:50:15	60.08	6499	5.476	6.627
413	02:51:15	60.07	6499	5.473	6.625
414	02:52:15	60.07	6499	5.471	6.623
415	02:53:16	60.08	6499	5.47	6.62
416	02:54:16	60.07	6499	5.47	6.619
417	02:55:16	60.14	6499	5.464	6.617
418	02:56:16	60.07	6499	5.46	6.616
419	02:57:16	60.05	6499	5.459	6.614
420	02:58:16	60.10	6499	5.457	6.612
421	02:59:16	60.05	6499	5.455	6.611
422	03:00:16	60.05	6499	5.452	6.609
423	03:01:16	60.07	6499	5.453	6.608
424	03:02:16	60.11	6499	5.453	6.606
425	03:03:16	60.04	6499	5.449	6.604
