LHC beam energy and intensities during run 330079:
(Begin/end of run: Wed Jul 19 2017 08:09:43 − 11:42:55)

LB	   Start time
(CEST)	   Duration
(sec)	   Beam energy
(GeV)	   Intensity Beam-1
(1e11 protons)	   Intensity Beam-2
(1e11 protons)
1	08:09:43	60.11	450	13.48	13.59
2	08:10:43	60.12	450	13.47	13.58
3	08:11:43	47.56	450	13.46	13.58
4	08:12:30	21.10	449	13.46	13.58
5	08:12:51	10.23	450	13.46	13.58
6	08:13:02	60.11	450	13.45	13.58
7	08:14:02	60.11	449	13.44	13.57
8	08:15:02	60.12	450	126	50.73
9	08:16:02	60.11	450	126	126.1
10	08:17:02	60.12	450	125.9	126
11	08:18:02	60.11	450	231	126
12	08:19:02	60.11	450	339.8	283.6
13	08:20:02	60.08	450	467.3	393.3
14	08:21:03	60.09	450	616.2	502.7
15	08:22:03	60.13	449	693.7	634.6
16	08:23:03	60.12	450	774.9	732.1
17	08:24:03	60.11	450	913.4	832.2
18	08:25:03	60.12	450	912	939
19	08:26:03	60.12	449	989.3	1084
20	08:27:03	60.11	450	1097	1216
21	08:28:03	60.09	450	1246	1322
22	08:29:03	60.10	449	1374	1424
23	08:30:04	60.11	449	1458	1528
24	08:31:04	60.11	450	1530	1650
25	08:32:04	60.12	449	1693	1758
26	08:33:04	60.12	450	1807	1866
27	08:34:04	60.11	450	1913	2036
28	08:35:04	60.11	450	2025	2147
29	08:36:04	10.27	450	2157	2206
30	08:36:14	60.11	450	2191	2205
31	08:37:15	60.09	449	2275	2213
32	08:38:15	60.11	450	2367	2312
33	08:39:15	60.11	450	2472	2437
34	08:40:15	60.12	450	2627	2544
35	08:41:15	60.11	450	2741	2650
36	08:42:15	60.12	450	2844	2814
37	08:43:15	60.12	450	2948	2924
38	08:44:15	60.11	449	2941	2973
39	08:45:15	60.11	449	2937	2969
40	08:46:16	60.11	450	2934	2965
41	08:47:16	60.12	450	2930	2961
42	08:48:16	60.12	455	2924	2957
43	08:49:16	60.11	521	2922	2955
44	08:50:16	47.47	658	2921	2955
45	08:51:04	43.32	815	2921	2956
46	08:51:47	19.43	987	2908	2943
47	08:52:06	60.06	1075	2908	2943
48	08:53:06	60.11	1401	2908	2942
49	08:54:06	60.10	1748	2907	2942
50	08:55:07	60.12	2101	2907	2942
51	08:56:07	60.11	2448	2907	2942
52	08:57:07	60.12	2796	2907	2942
53	08:58:07	60.11	3143	2906	2942
54	08:59:07	60.12	3491	2906	2942
55	09:00:07	60.11	3838	2905	2942
56	09:01:07	60.11	4186	2905	2942
57	09:02:07	60.11	4533	2904	2941
58	09:03:07	60.12	4881	2904	2941
59	09:04:08	60.12	5234	2904	2941
60	09:05:08	60.11	5581	2903	2941
61	09:06:08	60.13	5928	2902	2941
62	09:07:08	60.11	6276	2899	2940
63	09:08:08	10.27	6499	2898	2940
64	09:08:18	10.27	6499	2898	2940
65	09:08:29	60.37	6499	2898	2940
66	09:09:29	60.12	6499	2898	2940
67	09:10:29	60.11	6499	2897	2940
68	09:11:29	60.13	6499	2897	2940
69	09:12:29	60.11	6499	2896	2940
70	09:13:29	60.13	6499	2894	2939
71	09:14:30	60.11	6499	2892	2939
72	09:15:30	60.12	6499	2889	2939
73	09:16:30	60.12	6499	2886	2939
74	09:17:30	60.12	6499	2883	2938
75	09:18:30	51.10	6499	2882	2937
76	09:19:21	60.36	6499	2881	2937
77	09:20:21	60.04	6499	2880	2937
78	09:21:22	60.11	6499	2880	2936
79	09:22:22	60.11	6499	2878	2935
80	09:23:22	60.12	6499	2877	2933
81	09:24:22	60.11	6499	2875	2932
82	09:25:22	60.11	6499	2873	2931
83	09:26:22	60.12	6499	2871	2929
84	09:27:22	60.13	6499	2869	2927
85	09:28:22	60.11	6499	2868	2926
86	09:29:22	60.11	6499	2866	2924
87	09:30:23	60.12	6499	2864	2923
88	09:31:23	12.50	6499	2863	2922
89	09:31:35	60.40	6499	2862	2921
90	09:32:36	60.13	6499	2860	2920
91	09:33:36	60.11	6499	2858	2918
92	09:34:36	10.27	6499	2857	2918
93	09:34:46	60.38	6499	2856	2917
94	09:35:46	60.11	6499	2854	2915
95	09:36:47	60.11	6499	2852	2913
96	09:37:47	60.10	6499	2851	2912
97	09:38:47	60.12	6499	2849	2910
98	09:39:47	60.10	6499	2847	2909
99	09:40:47	60.11	6499	2845	2907
100	09:41:47	60.11	6499	2843	2906
101	09:42:47	60.13	6499	2842	2904
102	09:43:47	60.12	6499	2840	2903
103	09:44:47	60.12	6499	2838	2901
104	09:45:48	60.11	6499	2837	2900
105	09:46:48	60.11	6499	2835	2898
106	09:47:48	60.12	6499	2833	2897
107	09:48:48	60.11	6499	2832	2895
108	09:49:48	60.11	6499	2830	2894
109	09:50:48	60.10	6499	2828	2892
110	09:51:48	60.11	6499	2827	2891
111	09:52:48	12.58	6499	2826	2890
112	09:53:01	60.29	6499	2825	2889
113	09:54:01	60.11	6499	2823	2887
114	09:55:01	60.11	6499	2821	2886
115	09:56:01	60.12	6499	2820	2885
116	09:57:02	60.10	6499	2818	2883
117	09:58:02	60.11	6499	2817	2882
118	09:59:02	60.12	6499	2815	2880
