Online luminosity [algorithm: ATLAS_PREFERRED] per LB for run 349111:
(Begin/end of run: Sat Apr 28 2018 19:03:13 − Sun Apr 29, 02:43:06)

LB	Start time
(CEST)	Duration
(sec)	Inst. luminosity
(1e30 cm−2s−1)	Int. luminosity
(nb−1)	Cumul. luminosity
(nb−1)	  <μ>  	Stable beams
1	19:03:13	60.12	0.1527	0.009182	0.009182	0	−
2	19:04:14	60.17	0.1527	0.009186	0.01837	0	−
3	19:05:14	60.11	0.1533	0.009213	0.02758	0	−
4	19:06:14	60.12	0.153	0.009198	0.03678	0	−
5	19:07:14	60.12	0.1533	0.009215	0.04599	0	−
6	19:08:14	42.08	0.1536	0.006462	0.05246	0	−
7	19:08:56	60.34	0.153	0.00923	0.06169	0	−
8	19:09:57	60.17	0.1528	0.009193	0.07088	0	−
9	19:10:57	60.12	0.1528	0.009186	0.08007	0	−
10	19:11:57	53.21	0.1529	0.008136	0.0882	0	−
11	19:12:50	10.17	0.1527	0.001553	0.08976	0	−
12	19:13:00	10.27	0.1533	0.001574	0.09133	0	−
13	19:13:10	60.11	0.1531	0.009204	0.1005	0	−
14	19:14:11	60.10	0.153	0.009198	0.1097	0	−
15	19:15:11	60.12	0.153	0.009196	0.1189	0	−
16	19:16:11	60.12	0.1531	0.009205	0.1281	0	−
17	19:17:11	60.11	0.1532	0.009208	0.1373	0	−
18	19:18:11	60.12	0.1534	0.009221	0.1466	0	−
19	19:19:11	60.13	0.1535	0.009227	0.1558	0	−
20	19:20:11	60.13	0.1533	0.00922	0.165	0	−
21	19:21:11	60.12	0.1531	0.009201	0.1742	0	−
22	19:22:12	60.16	0.1531	0.009213	0.1834	0	−
23	19:23:12	60.14	0.153	0.009202	0.1926	0	−
24	19:24:12	60.18	0.1527	0.009189	0.2018	0	−
25	19:25:12	60.14	0.153	0.009202	0.211	0	−
26	19:26:12	60.12	0.1529	0.009192	0.2202	0	−
27	19:27:12	60.13	0.153	0.009198	0.2294	0	−
28	19:28:12	60.13	0.1533	0.009217	0.2386	0	−
29	19:29:13	60.17	0.1528	0.009194	0.2478	0	−
30	19:30:13	60.11	0.1534	0.009221	0.257	0	−
31	19:31:13	60.12	0.1532	0.009213	0.2663	0	−
32	19:32:13	60.12	0.1533	0.009218	0.2755	0	−
33	19:33:13	60.12	0.1529	0.009194	0.2847	0	−
34	19:34:13	60.12	0.1532	0.009213	0.2939	0	−
35	19:35:13	60.11	0.1532	0.009207	0.3031	0	−
36	19:36:13	60.13	0.1535	0.009229	0.3123	0	−
37	19:37:14	60.12	0.1534	0.009223	0.3215	0	−
38	19:38:14	60.12	0.1535	0.009227	0.3308	0	−
39	19:39:14	60.12	0.1531	0.009207	0.34	0	−
40	19:40:14	60.12	0.153	0.0092	0.3492	0	−
41	19:41:14	60.11	0.1528	0.009184	0.3584	0	−
42	19:42:14	60.16	0.153	0.009202	0.3676	0	−
