Online luminosity [algorithm: ATLAS_PREFERRED] per LB for run 349693:
(Begin/end of run: Mon May 07 2018 18:15:12 − Tue May 08, 06:41:52)

LB	Start time
(CEST)	Duration
(sec)	Inst. luminosity
(1e30 cm−2s−1)	Int. luminosity
(nb−1)	Cumul. luminosity
(nb−1)	  <μ>  	Stable beams
1	18:15:12	60.12	0.1682	0.01011	0.01011	0	−
2	18:16:12	60.11	0.1686	0.01013	0.02024	0	−
3	18:17:13	60.12	0.168	0.0101	0.03035	0	−
4	18:18:13	60.12	0.1684	0.01012	0.04047	0	−
5	18:19:13	55.02	0.168	0.009243	0.04971	0	−
6	18:20:08	10.11	0.1679	0.001697	0.05141	0	−
7	18:20:18	17.01	0.1683	0.002862	0.05427	0	−
8	18:20:35	10.39	0.1682	0.001747	0.05602	0	−
9	18:20:45	60.34	0.1684	0.01016	0.06618	0	−
10	18:21:46	60.13	0.1682	0.01011	0.07629	0	−
11	18:22:46	60.39	0.1681	0.01015	0.08644	0	−
12	18:23:46	60.12	0.1683	0.01012	0.09656	0	−
13	18:24:46	60.37	0.168	0.01014	0.1067	0	−
14	18:25:47	60.11	0.1683	0.01012	0.1168	0	−
15	18:26:47	60.12	0.1681	0.0101	0.1269	0	−
16	18:27:47	60.15	0.1676	0.01008	0.137	0	−
17	18:28:47	60.13	0.1677	0.01008	0.1471	0	−
18	18:29:47	60.12	0.1674	0.01007	0.1572	0	−
19	18:30:47	60.19	0.1677	0.01009	0.1672	0	−
20	18:31:48	60.11	0.1677	0.01008	0.1773	0	−
21	18:32:48	60.11	0.1682	0.01011	0.1874	0	−
22	18:33:48	60.13	0.1676	0.01008	0.1975	0	−
23	18:34:48	60.14	0.1681	0.01011	0.2076	0	−
24	18:35:48	60.13	0.1678	0.01009	0.2177	0	−
25	18:36:48	60.13	0.1676	0.01008	0.2278	0	−
26	18:37:48	60.15	0.1677	0.01009	0.2379	0	−
27	18:38:48	60.36	0.1677	0.01012	0.248	0	−
28	18:39:49	60.12	0.1675	0.01007	0.2581	0	−
29	18:40:49	60.11	0.1677	0.01008	0.2682	0	−
30	18:41:49	60.13	0.1676	0.01008	0.2782	0	−
31	18:42:49	60.15	0.1679	0.0101	0.2883	0	−
32	18:43:49	60.11	0.1674	0.01006	0.2984	0	−
33	18:44:49	60.12	0.167	0.01004	0.3084	0	−
34	18:45:49	60.12	0.1673	0.01006	0.3185	0	−
35	18:46:50	60.17	0.1679	0.0101	0.3286	0	−
36	18:47:50	60.11	0.1672	0.01005	0.3386	0	−
37	18:48:50	60.13	0.1675	0.01007	0.3487	0	−
38	18:49:50	60.12	0.1674	0.01007	0.3588	0	−
39	18:50:50	60.16	0.1678	0.0101	0.3689	0	−
40	18:51:50	60.16	0.1677	0.01009	0.379	0	−
41	18:52:50	60.13	0.1675	0.01007	0.389	0	−
42	18:53:51	60.10	0.1678	0.01008	0.3991	0	−
43	18:54:51	60.14	0.1678	0.01009	0.4092	0	−
44	18:55:51	60.12	0.1669	0.01004	0.4192	0	−
45	18:56:51	60.12	0.1675	0.01007	0.4293	0	−
46	18:57:51	60.14	0.1672	0.01006	0.4394	0	−
47	18:58:51	60.11	0.1674	0.01006	0.4494	0	−
48	18:59:51	60.13	0.1672	0.01006	0.4595	0	−
49	19:00:51	60.14	0.1669	0.01004	0.4695	0	−
50	19:01:52	60.11	0.1672	0.01005	0.4796	0	−
51	19:02:52	60.12	0.167	0.01004	0.4896	0	−
52	19:03:52	60.13	0.1671	0.01005	0.4997	0	−
53	19:04:52	60.12	0.1672	0.01005	0.5097	0	−
54	19:05:52	60.11	0.1667	0.01002	0.5197	0	−
55	19:06:52	60.12	0.1667	0.01002	0.5298	0	−
56	19:07:52	60.10	0.167	0.01004	0.5398	0	−
57	19:08:52	60.11	0.1666	0.01002	0.5498	0	−
58	19:09:53	60.12	0.1665	0.01001	0.5598	0	−
59	19:10:53	60.12	0.1667	0.01002	0.5699	0	−
60	19:11:53	60.16	0.1667	0.01003	0.5799	0	−
61	19:12:53	60.11	0.1669	0.01003	0.5899	0	−
62	19:13:53	60.35	0.1666	0.01005	0.6	0	−
63	19:14:53	60.18	0.1667	0.01003	0.61	0	−
64	19:15:54	60.12	0.1669	0.01004	0.62	0	−
65	19:16:54	60.16	0.1671	0.01005	0.6301	0	−
66	19:17:54	60.10	0.1669	0.01003	0.6401	0	−
67	19:18:54	60.14	0.1672	0.01005	0.6502	0	−
68	19:19:54	60.15	0.1668	0.01003	0.6602	0	−
69	19:20:54	60.13	0.1663	0.009999	0.6702	0	−
70	19:21:54	60.15	0.1665	0.01001	0.6802	0	−
71	19:22:55	60.14	0.1662	0.009996	0.6902	0	−
72	19:23:55	10.27	0.1662	0.001707	0.6919	0	−
73	19:24:05	60.11	0.167	0.01004	0.702	0	−
74	19:25:05	60.16	0.1664	0.01001	0.712	0	−
75	19:26:05	60.14	0.1666	0.01002	0.722	0	−
76	19:27:05	60.13	0.1664	0.01001	0.732	0	−
77	19:28:05	60.11	0.1659	0.009974	0.742	0	−
78	19:29:06	60.12	0.1665	0.01001	0.752	0	−
79	19:30:06	60.12	0.1659	0.009971	0.7619	0	−
80	19:31:06	60.13	0.1661	0.009986	0.7719	0	−
81	19:32:06	60.12	0.1662	0.009993	0.7819	0	−
82	19:33:06	60.11	0.1661	0.009984	0.7919	0	−
83	19:34:06	60.12	0.1662	0.009989	0.8019	0	−
84	19:35:06	60.12	0.1661	0.009987	0.8119	0	−
85	19:36:06	60.14	0.1665	0.01001	0.8219	0	−
86	19:37:07	60.11	0.1662	0.009988	0.8319	0	−
87	19:38:07	60.12	0.1663	0.009999	0.8419	1.18	−
88	19:39:07	60.16	0.1661	0.009992	0.8519	1.18	−
89	19:40:07	60.12	0.166	0.009979	0.8619	1.18	−
90	19:41:07	60.14	0.1666	0.01002	0.8719	1.19	−
91	19:42:07	60.11	0.1663	0.009997	0.8819	1.18	−
92	19:43:07	60.11	0.1662	0.009992	0.8919	1.18	−
93	19:44:07	60.12	0.1661	0.009987	0.9019	1.18	−
94	19:45:08	60.10	0.1659	0.009974	0.9118	0	−
95	19:46:08	60.12	0.1656	0.009957	0.9218	1.18	−
96	19:47:08	60.11	0.166	0.009976	0.9318	1.18	−
97	19:48:08	60.13	0.1657	0.009961	0.9417	1.18	−
98	19:49:08	60.13	0.1654	0.009945	0.9517	1.18	−
99	19:50:08	60.15	0.1659	0.00998	0.9616	1.18	−
100	19:51:08	60.11	0.1661	0.009981	0.9716	1.18	−
101	19:52:08	60.11	0.1662	0.009988	0.9816	1.18	−
102	19:53:08	60.17	0.166	0.009987	0.9916	1.18	−
103	19:54:09	60.10	0.1658	0.009968	1.002	1.18	−
104	19:55:09	60.11	0.1659	0.009973	1.012	1.18	−
105	19:56:09	60.12	0.1655	0.00995	1.021	1.18	−
106	19:57:09	60.16	0.1656	0.009964	1.031	1.18	−
107	19:58:09	60.13	0.1658	0.009969	1.041	1.18	−
108	19:59:09	60.15	0.1657	0.009967	1.051	0	−
109	20:00:09	60.13	0.1657	0.009961	1.061	0	−
110	20:01:10	60.14	0.1655	0.009952	1.071	0	−
111	20:02:10	60.15	0.166	0.009983	1.081	0	−
112	20:03:10	60.11	0.1657	0.009959	1.091	0	−
113	20:04:10	60.15	0.1658	0.009973	1.101	0	−
114	20:05:10	60.14	0.1656	0.009958	1.111	0	−
115	20:06:10	60.13	0.1655	0.009952	1.121	0	−
116	20:07:10	60.15	0.1651	0.009928	1.131	0	−
117	20:08:11	60.12	0.1655	0.009948	1.141	0	−
118	20:09:11	60.11	0.1656	0.009955	1.151	0	−
119	20:10:11	60.11	0.1657	0.009963	1.161	1.18	−
120	20:11:11	60.15	0.1656	0.009958	1.171	1.18	−
121	20:12:11	60.35	0.1652	0.00997	1.181	1.18	−
122	20:13:11	60.11	0.1655	0.00995	1.191	1.18	−
123	20:14:11	60.15	0.1653	0.009944	1.201	1.18	−
124	20:15:12	60.13	0.1649	0.009917	1.211	1.17	−
125	20:16:12	60.11	0.1651	0.009923	1.221	1.17	−
126	20:17:12	60.12	0.1656	0.009958	1.231	1.18	−
127	20:18:12	60.13	0.1654	0.009948	1.24	1.18	−
128	20:19:12	60.11	0.1654	0.009942	1.25	1.18	−
129	20:20:12	60.11	0.1654	0.009942	1.26	1.18	−
130	20:21:12	60.15	0.1653	0.009944	1.27	1.18	−
131	20:22:13	60.18	0.1651	0.009934	1.28	1.17	−
132	20:23:13	60.12	0.1647	0.009901	1.29	1.17	−
133	20:24:13	60.12	0.165	0.009921	1.3	1.17	−
134	20:25:13	60.12	0.1654	0.009945	1.31	1.18	−
135	20:26:13	60.17	0.165	0.009926	1.32	1.17	−
136	20:27:13	60.11	0.165	0.009917	1.33	1.17	−
137	20:28:13	60.15	0.165	0.009923	1.34	1.17	−
138	20:29:13	60.18	0.1651	0.009934	1.35	1.17	−
139	20:30:14	60.12	0.1652	0.009931	1.36	1.18	−
140	20:31:14	60.11	0.1652	0.009933	1.37	1.18	−
141	20:32:14	60.11	0.1652	0.009928	1.38	1.17	−
142	20:33:14	60.11	0.1649	0.009914	1.389	1.17	−
143	20:34:14	60.12	0.1653	0.009935	1.399	1.18	−
144	20:35:14	60.14	0.1648	0.009908	1.409	1.17	−
145	20:36:14	60.12	0.165	0.009918	1.419	1.17	−
146	20:37:14	60.17	0.1649	0.00992	1.429	1.17	−
